name	Full_HA_SI06_H1_avg_enrich_normalized	Full_HA_MI15_H1_avg_enrich_normalized	Full_HA_SP16_H3_avg_enrich_normalized	Full_HA_QH_H5_avg_enrich_normalized	Full_HA_SH_H7_avg_enrich_normalized	Full_HA_Phu_FluB_avg_enrich_normalized	Full_HA_Lee_FluB_avg_enrich_normalized	Full_HA_H1_stem_avg_enrich_normalized	Full_HA_H3_stem_avg_enrich_normalized	CR9114_compitition_SI06_H1_avg_enrich_normalized	CR9114_compitition_MI15_H1_avg_enrich_normalized	CR9114_compitition_QH_H5_avg_enrich_normalized	CR9114_compitition_SH_H7_avg_enrich_normalized	CR9114_compitition_Phu_FluB_avg_enrich_normalized	CR9114_compitition_Lee_FluB_avg_enrich_normalized
K77-2A04	0.11152794316595593	0.9645219007524712	1.1823964289292574	18.942488443311877	0.614035080780818	107.40276947436263	153.84867470232902	-0.4779767299113862	-0.4769073639297788	0.45096546694575296	0.7669806300588604	4.404589283247599	0.7227116040810124	12.4618309139578	0.45419874773175206
36.d.02	0.1438580069611893	0.4335451202755932	-0.16005708401096586	0.33263386096632197	0.8247637104066355	-0.06748106501231216	-0.3519344788887621	0.032988846760090285	0.06760850738985402	-0.5029017319649945	-0.2694472448366257	-0.0042207279337423175	-0.03188751774427195	0.05176087654859295	-0.23293997582035353
W85-1D12	-0.541000878740382	-0.5867354901032756	-0.20469292305858527	-0.6073100095518533	-0.7061814440438221	-0.4834274959142629	1.960287438798737	-0.08430758174538519	-0.10647065668590497	-0.5248082278627627	-0.4402632714327153	-0.8172825963093556	-0.8400841122631969	-0.6241465768508085	0.6268392626032157
024-10128-3E06	0.7479930499540627	1.0005667240875709	1.1497296831113017	0.330742239683617	1.0871348695302976	-0.0033504068330282603	0.234900142329928	0.3070336789128054	-0.2189609245462714	0.034853802476296394	0.2881494901485584	0.5977955895479402	0.08491340024306214	0.5663069650412804	-0.2793655326736287
AG2-B02	232.7419026903701	-0.17243029451421307	-0.09305169165217955	2.1798901569908633	0.0959956415664787	8.627823630203933	0.5438870322368071	-0.6499822256307175	0.5375541082096253	269.75899826060993	4.177571828285749	3.2663922169161257	2.721102884512167	10.457322883646995	0.06463155104205409
01.e.01	0.5532736204320059	0.842879262974488	0.47791125706589416	0.11176599029682092	1.3306838116124018	0.028674475969066537	0.08717750471793441	-0.19147342056274877	0.12003039749137831	0.48690745618437	-0.03199029242720907	0.09059596427687644	0.3835847001086336	-0.10960597297751731	-0.48157481443445654
01.f.01	-0.2143015516894229	0.108966042943545	0.6654941356250235	-0.2225459477990798	0.22924587941629965	0.2475397956393334	0.35378869864756984	0.09806836225461567	0.30122470870412205	0.39320255366210666	-0.36243436761853365	0.10044814472598547	0.2938997121326945	-0.17239376071854443	0.050718024825442715
AG11-2B01	0.13533640357052854	1.306665584070789	0.9314576257945691	15.82052525600055	1.7483266074096897	41.71770363349468	0.33843066264051264	0.8590403947646856	-0.15294869787490883	0.8889758312899547	1.5249067170099364	7.549761587583963	2.0315683434098717	40.57253200477561	0.766205344992315
R95-2F07	-0.16448091346305369	-0.5883277415126663	-0.15444583746970322	0.29910797741199996	-0.6716674539288077	-0.36681014956107244	71.07955896163922	-8.975110287551807e-4	0.7550530359146763	-0.09206607436595612	0.9361892349834254	-0.47172886770151656	-0.535181293058805	0.2876778617246752	21.143811024363686
R95-1C11	-0.16273193543281542	-0.29635269857186125	0.025664646487752737	1.648443635220317	-0.26550031335752056	5.201492842334787	9.421014059283564	-0.9847218918316797	2.7389963210480617	0.3035432292095386	-0.12939694805974017	-0.8053952717058173	0.006402969158240216	-0.02337027208853059	1.0038361849900688
